X,Y,Z,Val
-83315.0859375,92674.8984375,21041.3515625,9
-74505.0859375,85544.8984375,20321.3515625,9
-70195.0859375,90894.8984375,20481.3515625,9
-80915.0859375,97584.8984375,20601.3515625,9
37704.140625,13940.7734375,22542.53515625,9
34394.140625,12550.7734375,22542.53515625,9
-76953.21875,299695.53125,-6240.40478515625,21
-284617.9375,-60906.94921875,-1288.8062744140625,21
37084.140625,17300.7734375,22492.53515625,9
35344.140625,20730.7734375,22542.53515625,9
32594.140625,17660.7734375,22562.53515625,9
31494.140625,14980.7734375,22482.53515625,9
-48413.0859375,65447.8984375,23569.3515625,9
-49311.0859375,65834.8984375,23997.3515625,9
-50232.0859375,65984.8984375,24283.3515625,9
-49767.0859375,65859.8984375,24177.3515625,9
-47664.2421875,65210.06640625,23181.740234375,9
-47935.2421875,65343.06640625,23283.740234375,9
-64551.04296875,292959.375,-6304.7216796875,21
-48720.0859375,65645.8984375,23651.3515625,9
-50715.0859375,66250.8984375,24474.3515625,9
-51151.0859375,66512.8984375,24692.3515625,9
-51897.0859375,66653.8984375,24738.3515625,9
-50501.0859375,66152.8984375,24408.3515625,9
-82735.0859375,82874.8984375,20251.3515625,9
-80905.0859375,86704.8984375,20351.3515625,9
-76965.0859375,95534.8984375,20601.3515625,9
293828.03125,-280110.65625,1413.3653564453125,21
276543.0625,-273823.53125,2948.539794921875,21
-51346.57421875,301159.21875,-6714.34716796875,21
289087.90625,-278661.78125,1195.365966796875,21
277466.96875,-274881.71875,1304.9805908203125,21
288090.53125,-287455.46875,1616.9906005859375,21
289204.03125,-294788.21875,1507.494384765625,21
284030.3125,-302921.0625,1055.41357421875,21
279788.375,-305701.375,2210.842529296875,21
278619.90625,-306254.40625,1226.4559326171875,21
267325.84375,-299376.625,1603.60009765625,21
272933.6875,-298745.25,1598.9739990234375,21
271521.21875,-307632.3125,998.135009765625,21
-46173.75,299211.46875,-6184.63916015625,21
259222.625,-300956.90625,1620.457763671875,21
257881.8125,-306470.90625,1070.2557373046875,21
248039.703125,-299128.125,2073.42041015625,21
244703.234375,-306808.0,4649.92138671875,21
244053.984375,-298994.4375,2601.750244140625,21
239660.015625,-299695.96875,2543.072509765625,21
235345.4375,-296882.15625,1407.969482421875,21
233752.3125,-305447.75,1664.770751953125,21
236728.6875,-307936.40625,5542.41650390625,21
227705.546875,-308221.75,3469.028076171875,21
-40037.23828125,295910.59375,-3638.271728515625,21
231854.265625,-310212.3125,1599.4891357421875,21
231977.796875,-294720.9375,1252.440185546875,21
231681.921875,-292454.6875,2520.660888671875,21
227759.359375,-293756.5,2292.2236328125,21
222306.4375,-295029.9375,2171.179443359375,21
228641.125,-303109.875,1039.322509765625,21
228161.15625,-305921.71875,1685.430908203125,21
230987.734375,-282644.625,991.1300048828125,21
233727.0625,-285493.8125,2088.308349609375,21
230336.140625,-278655.375,1063.76416015625,21
-21631.2421875,296791.75,-12618.8525390625,21
237231.90625,-280724.21875,1377.31201171875,21
240493.375,-274447.34375,1051.24462890625,21
239263.59375,-271338.84375,1469.9443359375,21
251907.828125,-268868.4375,1013.3466796875,21
246256.953125,-281185.78125,1745.6041259765625,21
249315.15625,-278761.1875,2442.793701171875,21
248599.859375,-284191.625,2862.897705078125,21
252302.640625,-284404.4375,582.5377197265625,21
249579.4375,-286106.1875,643.9418334960938,21
246342.734375,-289067.84375,-545.5142211914062,21
-16330.0986328125,281369.46875,-13069.8623046875,21
265361.0,-272595.28125,3002.282958984375,21
261135.34375,-269384.84375,2890.777587890625,21
257488.75,-265284.3125,1365.0020751953125,21
254427.296875,-260143.46875,1288.9613037109375,21
278568.8125,-264593.65625,1948.0638427734375,21
272987.90625,-254323.3125,1947.3101806640625,21
264212.875,-252831.09375,2092.025634765625,21
265205.875,-255522.59375,7694.33984375,21
269997.21875,-255404.9375,3876.49951171875,21
276540.28125,-260776.328125,3920.82373046875,21
-23446.234375,272340.8125,-13175.283203125,21
19297.23046875,280715.71875,805.1533813476562,21
283169.875,-270448.4375,1435.0914306640625,21
265808.78125,-270912.625,3893.2529296875,21
265562.46875,-268080.96875,5303.853515625,21
262056.890625,-262748.25,7643.90380859375,21
259264.59375,-257055.9375,7722.12109375,21
261785.703125,-254833.59375,7644.54638671875,21
263055.75,-256514.453125,9497.4033203125,21
263166.78125,-261751.671875,9446.8525390625,21
268007.9375,-268152.59375,9078.6640625,21
271656.25,-263002.03125,7576.33056640625,21
-37626.015625,279434.96875,-2412.21875,21
265478.375,-262138.75,7567.79052734375,21
266177.15625,-254791.875,3945.077880859375,21
275610.625,-262753.1875,7675.98583984375,21
277214.28125,-269700.5,7545.001953125,21
276976.0,-268619.03125,11193.6611328125,21
271432.125,-271356.71875,7115.18115234375,21
266418.59375,-268873.65625,7603.81591796875,21
270106.25,-269484.78125,11704.447265625,21
274202.625,-270063.09375,13563.923828125,21
273847.5,-268323.625,16525.435546875,21
8845.9501953125,278250.09375,-986.6013793945312,21
272374.84375,-267258.6875,18221.3046875,21
268679.25,-284155.375,9734.03125,21
293769.78125,-286107.1875,9975.4951171875,21
294117.1875,-286387.84375,12069.4775390625,21
297108.46875,-294076.90625,10238.9599609375,21
300924.15625,-296919.28125,9280.66015625,21
303302.71875,-294994.5625,6787.89501953125,21
304694.5625,-293756.21875,5097.9931640625,21
306205.5625,-286617.90625,4704.52685546875,21
298558.46875,-280272.40625,4922.46826171875,21
-288501.75,-26821.84375,-403.15625,21
1543.6375732421875,291660.25,-249.67550659179688,21
305773.28125,-286611.625,6835.6611328125,21
292988.8125,-283833.40625,6816.0517578125,21
291968.84375,-282943.75,4685.83544921875,21
288589.375,-288956.875,4758.1279296875,21
289745.15625,-294099.40625,4356.8291015625,21
296061.90625,-299589.0,4767.41748046875,21
298854.28125,-302047.59375,1396.1224365234375,21
291445.46875,-298713.65625,1677.1937255859375,21
274803.40625,-290845.40625,6354.509765625,21
267318.78125,-296435.59375,6291.3779296875,21
-25226.736328125,301772.3125,-3483.527587890625,21
247623.59375,-297074.90625,6195.9677734375,21
241763.28125,-298226.53125,6242.4453125,21
234109.96875,-292140.71875,6122.99560546875,21
223472.75,-302939.46875,10271.138671875,21
219606.453125,-291997.34375,11471.7880859375,21
219992.5625,-289275.03125,11423.4921875,21
230963.4375,-274407.59375,13675.814453125,21
232668.46875,-271138.09375,14097.7568359375,21
227642.453125,-273055.0625,21538.5390625,21
225129.953125,-271196.8125,21414.642578125,21
-43450.671875,303484.96875,-6621.89599609375,21
97979.3359375,-8539.720703125,15549.6845703125,21
98108.9296875,-15127.283203125,15405.7939453125,21
95687.828125,-19317.05859375,14572.8515625,21
94561.71875,-21956.365234375,13206.392578125,21
48351.625,-44418.59375,13052.6240234375,21
54517.546875,-44533.1328125,13461.2001953125,21
62390.1484375,-39705.94921875,13811.5126953125,21
60666.39453125,-32233.142578125,13522.072265625,21
49789.47265625,-39250.08984375,13473.546875,21
34562.46875,-52721.97265625,13653.361328125,21
-70322.7890625,292042.9375,-5937.57763671875,21
24074.703125,-54231.59765625,13818.3818359375,21
27863.203125,-45346.69921875,13086.01171875,21
15839.59765625,-44477.6171875,13271.2783203125,21
36414.3828125,-44638.328125,13082.6396484375,21
24347.517578125,-58675.98828125,13433.7998046875,21
17903.49609375,-60211.328125,13511.6796875,21
15633.9755859375,-51571.875,13965.220703125,21
15678.82421875,-46721.58984375,13863.556640625,21
10915.80078125,-52788.296875,14993.7978515625,21
4708.3955078125,-56031.390625,15281.1455078125,21
-54791.63671875,288404.3125,-5393.12548828125,21
71778.1328125,-36609.578125,15125.2265625,21
62636.1015625,-32972.48828125,13475.2587890625,21
11301.5439453125,-57193.1328125,14760.939453125,21
15366.998046875,-55410.84765625,14186.81640625,21
85376.921875,-21140.1171875,13000.9404296875,21
17300.98828125,-60877.76953125,13276.2734375,21
14707.5771484375,-49671.03515625,13690.447265625,21
22774.359375,-52368.41015625,14081.0498046875,21
5434.11328125,-46393.32421875,13198.4814453125,21
535.66552734375,-50446.73828125,14255.04296875,21
-15316.5244140625,155451.015625,-5782.50634765625,21
64681.25,-44710.828125,12414.9853515625,21
52731.16796875,-45841.01171875,13493.783203125,21
52195.06640625,-49307.71484375,12684.1689453125,21
43949.53515625,-51806.5625,12253.064453125,21
37970.1328125,-51437.63671875,13605.7919921875,21
34059.13671875,-55314.203125,14376.9541015625,21
33777.671875,-55501.23046875,13607.7802734375,21
24048.05078125,-59419.40234375,11411.40625,21
22213.228515625,-57059.734375,13538.8408203125,21
17186.1953125,-58152.421875,13852.6357421875,21
7922.64990234375,195616.28125,-8427.1025390625,21
76707.421875,-22552.83203125,13801.1689453125,21
13398.7119140625,-63810.33984375,13481.4130859375,21
12146.7041015625,-67553.9375,12653.939453125,21
9080.8994140625,-69274.5234375,13370.9580078125,21
9067.9873046875,-67831.078125,15053.7607421875,21
299.81890869140625,-67886.5859375,14941.05859375,21
-4864.9501953125,-65359.109375,13947.2490234375,21
-5355.240234375,-63860.59765625,13723.900390625,21
-6568.55126953125,-57425.53125,13394.7724609375,21
-10338.734375,-68433.7890625,13215.59765625,21
-62560.90625,254356.546875,-3837.197509765625,21
41545.6484375,-37517.21875,13542.5087890625,21
-4585.71923828125,-73012.375,13776.9140625,21
-1283.6729736328125,-75482.5703125,11029.474609375,21
-1374.20458984375,-77910.9765625,13833.310546875,21
-2848.41162109375,-82410.234375,13733.0244140625,21
-10694.615234375,-78229.34375,13801.46875,21
-9770.3291015625,-73827.046875,13375.2001953125,21
-15283.6455078125,-77485.0625,13197.3583984375,21
-12004.9375,-73946.109375,13435.6435546875,21
-6637.7666015625,-74482.3515625,13515.78515625,21
-23123.3828125,238058.875,-1792.7130126953125,21
-6655.5517578125,-78241.2890625,13845.5791015625,21
-10188.33203125,-84918.90625,13772.0673828125,21
-8852.5654296875,-90323.625,12335.75,21
-13502.6650390625,-87634.0546875,12079.4111328125,21
-12343.4140625,-84645.140625,13130.3388671875,21
-12107.4658203125,-81253.546875,13829.6201171875,21
-17902.546875,-76231.265625,13224.818359375,21
-71765.0390625,241431.765625,-2909.92724609375,21
-278193.9375,-85656.7109375,-1032.15625,21
-71773.3671875,216938.71875,-2066.018798828125,21
-115540.6875,224233.34375,-483.3724670410156,21
-93676.8125,242271.890625,-3036.3349609375,21
-89032.0859375,184247.75,3531.8916015625,21
-57667.453125,177160.125,4446.94970703125,21
-17103.087890625,164135.109375,-253.08779907226562,21
37479.78125,142972.6875,-11856.349609375,21
-49832.65625,146184.953125,4789.296875,21
-8158.5947265625,264085.34375,-2650.284912109375,21
-16171.21484375,180564.875,-284.01849365234375,21
-254568.75,-96926.84375,901.418212890625,21
-25950.4453125,264747.25,-13111.90234375,21
-11806.0009765625,275765.1875,-13067.8271484375,21
-16039.802734375,239678.5,-1140.2431640625,21
12565.576171875,275819.875,-3537.126953125,21
7603.72802734375,255152.515625,-1481.1417236328125,21
1540.81494140625,266986.34375,-3730.151611328125,21
22855.263671875,266492.53125,-2000.3502197265625,21
15883.107421875,293106.9375,390.2319030761719,21
-29854.228515625,306920.65625,-3088.89990234375,21
36505.0,264570.0,-1730.2293701171875,21
-217384.75,-87982.84375,-659.4370727539062,21
-15046.91015625,265208.21875,-3085.265380859375,21
-17810.0,247550.0,-1430.0,21
-43780.0,181205.0,1682.8885498046875,21
-35199.4609375,155389.90625,569.1986694335938,21
-41250.32421875,141772.59375,5337.69189453125,21
-71412.9140625,195290.0,1073.746826171875,21
-49727.84765625,170515.75,3585.67529296875,21
-52440.70703125,172624.78125,2303.1767578125,21
-60350.40625,182062.8125,3774.21142578125,21
-88569.046875,202887.859375,1880.662841796875,21
-213345.40625,-68566.9921875,-256.17926025390625,21
-66029.890625,239052.203125,-3322.038818359375,21
-77095.40625,276742.15625,-6250.97119140625,21
-64009.6484375,269090.1875,-3773.148681640625,21
-44515.7421875,272100.0,-3477.231201171875,21
-50224.328125,272418.09375,-3229.536376953125,21
-12098.056640625,269235.84375,-2831.649658203125,21
-21897.892578125,244623.140625,-1742.5968017578125,21
-20657.7578125,227269.9375,-993.51220703125,21
-45114.02734375,243416.046875,-3752.119384765625,21
-74641.0703125,251501.078125,-4274.4560546875,21
-236661.640625,-69582.8984375,203.77728271484375,21
-78632.953125,269646.90625,-4875.0,21
-26715.728515625,274300.0,-2495.990234375,21
-33660.0,260035.0,-3426.35400390625,21
-46284.43359375,263133.3125,-3393.8544921875,21
-23820.8828125,183651.703125,-1168.6978759765625,21
-272537.1875,-99160.0859375,-1737.7947998046875,21
-274892.0,-93215.5234375,-969.5986938476562,21
-275003.34375,-96375.0078125,-405.5841369628906,21
-38281.73828125,-58878.73828125,15743.6689453125,21
-48254.0,-21887.0,18563.0,21
-237807.03125,-23520.744140625,274.65765380859375,21
-45107.0,-16520.0,18660.0,21
-23999.0,-27919.0,17357.0,21
-38248.0,-20961.0,17350.0,21
-91860.0,-36659.0,15332.0,21
-108271.0,-42680.0,15397.0,21
-112953.0,-53147.0,17043.0,21
-90314.0,-66206.0,15615.8115234375,21
-74592.0,-63607.0,16166.0,21
-65649.0,-35424.0,15766.0,21
-88439.0,-23400.0,15344.0,21
-222931.15625,-48927.5390625,-503.34234619140625,21
-51210.0,-41011.0,17043.53515625,21
-36194.76171875,-61498.04296875,15622.1552734375,21
-22390.0,-55954.0,13351.0,21
-25278.0,-62943.0,14025.0,21
-18921.0,-40757.0,14223.0,21
-15791.0,-36831.0,16184.0,21
-21057.0,-31923.0,17201.0,21
-43130.0,-31730.0,18880.0,21
-66794.0,-50931.0,16302.0,21
-21441.0,-51720.0,13388.0,21
-182376.46875,-53790.66796875,-1565.1192626953125,21
-30244.0,-49945.0,14875.0,21
-81641.0,-75677.0,16932.0,21
-50807.0,-79654.0,5092.0,21
-62177.0,-64908.0,11637.0,21
-52157.0,-68591.0,17616.0,21
-102433.0,-29029.0,15355.4130859375,21
-109273.0,-18347.0,15194.0,21
-42697.0,-42370.0,17612.0,21
-53355.0,-17267.0,20828.0,21
-43922.0,-68596.0,22954.0,21
-154509.71875,-87641.15625,602.022705078125,21
-98450.0,-47350.0,15650.0,21
-93150.0,-43000.0,15350.0,21
-97650.0,-31700.0,15310.439453125,21
-96850.0,-35500.0,15350.0,21
-108537.0859375,-35151.953125,15463.65234375,21
-90422.8984375,-30363.466796875,15350.0,21
-91550.0,-25600.0,15612.85546875,21
-85200.0,-21150.0,15365.2861328125,21
-74400.0,-19450.0,15900.0,21
-73800.0,-22800.0,15300.0,21
-152647.15625,-77074.5390625,11509.658203125,21
-66650.0,-26000.0,15735.2802734375,21
-66850.0,-32150.0,15350.0,21
-89500.0,-40450.0,15375.0,21
-71771.2421875,-40699.40234375,15575.146484375,21
-79875.0,-42203.6875,15134.6962890625,21
-85140.0,-36324.109375,15183.080078125,21
-91240.1328125,-46778.53125,15890.1962890625,21
-56397.015625,-39140.90625,17391.029296875,21
-54115.5546875,-40369.6875,17006.39453125,21
-53083.32421875,-43581.625,17067.2265625,21
-168689.15625,-62172.5390625,1345.658203125,21
-49350.02734375,-44903.1640625,17223.390625,21
-59385.54296875,-46057.12109375,17120.142578125,21
-54870.9296875,-48463.09375,17245.0,21
-42950.0,-56290.0,15980.0,21
-47270.50390625,-58024.61328125,15993.2529296875,21
-52569.50390625,-57355.47265625,17271.951171875,21
-46939.0859375,-63063.2109375,16405.37890625,21
-42237.8828125,-60688.49609375,16742.990234375,21
-47158.6015625,-53301.9453125,15915.3232421875,21
-50605.0,-53220.0,16560.0,21
-38545.0,-60910.0,15644.7763671875,21
-38855.0,-63060.0,16320.0,21
-35565.65625,-59117.9765625,16045.0,21
-40850.0,-59240.0,16730.0,21
-33713.46484375,-48090.40625,15050.408203125,21
-32860.0,-46295.0,16150.0,21
-31642.25390625,-47321.83984375,15396.7802734375,21
-32873.328125,-49683.0390625,15075.0,21
-34580.8828125,-47865.20703125,16577.3359375,21
-34164.73828125,-49500.234375,15808.0107421875,21
-78705.78125,157795.875,-5418.8935546875,21
-44035.0,-23135.0,18587.21484375,21
-49890.72265625,-19394.48828125,18610.66796875,21
-44635.0,-19340.0,18755.0,21
-43035.94921875,-17785.0,20011.228515625,21
-51650.0,-20325.0,19346.138671875,21
-36340.0,-13315.0,19620.0,21
-27550.0,-22735.0,17390.0,21
-29150.0,-30595.0,17345.0,21
-37590.0,-16325.0,17990.0,21
-29375.0,-14125.0,17315.0,21
-87693.9765625,177334.15625,164.93414306640625,21
-26700.0,-25250.0,17395.0,21
-37870.0,-26990.0,17540.0,21
-36005.0,-31690.0,18460.0,21
-31331.03125,-20855.46875,17124.9921875,21
-18235.0,-20430.0,19285.0,21
-24275.0,-13330.0,18375.0,21
-38805.0,-17625.0,18101.08984375,21
-104013.96875,263716.03125,-6520.2392578125,21
-106654.8203125,263555.1875,-9623.591796875,21
-111288.2578125,260146.078125,-8794.3154296875,21
-104596.5078125,112650.0,-626.6345825195312,21
-137687.375,-77134.0,787.0303344726562,21
-40168.3203125,303662.25,-3929.8046875,21
-39505.046875,303904.84375,-5481.12158203125,21
-36801.55859375,304853.40625,-5172.35205078125,21
-42329.99609375,304475.0625,-5427.0078125,21
-31986.83984375,304456.75,-3804.9716796875,21
-30025.056640625,299244.625,-3221.06396484375,21
-37149.28515625,300538.53125,-2973.0,21
-129764.0703125,150516.5,7600.62451171875,21
-133604.9375,152330.375,10806.2490234375,21
-133835.265625,149028.59375,11093.544921875,21
-108492.1015625,140611.546875,2479.2744140625,21
-137241.390625,148194.796875,10987.470703125,21
-136073.015625,153846.625,9614.6748046875,21
-130491.7109375,151612.375,10680.1142578125,21
-130906.7421875,154377.40625,10198.9931640625,21
-128130.953125,155028.484375,7325.3564453125,21
-15099.998046875,260726.9375,-3053.3251953125,21
-11656.1259765625,257084.90625,-3008.20361328125,21
-112166.1015625,-148973.734375,3880.50732421875,21
-107132.8203125,-95831.0859375,-85.19747924804688,21
-101847.09375,-118270.28125,-1173.2564697265625,21
-139780.515625,165457.265625,491.5964660644531,21
-92765.6640625,-132141.90625,-1444.4132080078125,21
-84518.8984375,-139644.9375,-1778.66259765625,21
-94621.8828125,-188749.234375,-1751.238037109375,21
-119875.9765625,-192682.359375,-177.11434936523438,21
-116956.40625,-175945.90625,5752.22705078125,21
-127308.671875,-189581.328125,5802.86376953125,21
-138220.015625,-170434.984375,7562.833984375,21
-100304.546875,-150678.28125,-1442.712646484375,21
-99883.390625,-164029.3125,620.8809814453125,21
-136466.28125,-161614.28125,20656.51953125,21
-134874.03125,155422.359375,8007.37255859375,21
-136271.0,-183920.28125,15317.837890625,21
-137036.109375,-186454.359375,15390.8564453125,21
-135329.234375,-191539.109375,26227.65625,21
-152173.671875,-199133.9375,-1773.741943359375,21
-205393.171875,-191707.21875,4934.4423828125,21
-192782.5625,-176984.703125,-493.4027099609375,21
-143517.28125,-152628.34375,6674.22509765625,21
-119559.9921875,-151268.25,3730.30859375,21
-128096.6640625,-130524.21875,5242.82177734375,21
-131070.046875,-152038.6875,6555.20849609375,21
-110421.953125,112318.3984375,1574.4544677734375,21
-144489.875,-143745.078125,4699.8466796875,21
-155374.828125,-127767.8671875,604.3496704101562,21
-111368.578125,-95064.4375,300.2957763671875,21
-127668.703125,-103909.2265625,593.5894775390625,21
-145525.40625,-106466.0625,2035.403564453125,21
-152373.625,-90749.2109375,81.01339721679688,21
-144111.859375,-97502.6484375,1562.441162109375,21
-147132.671875,-102375.5078125,1203.43310546875,21
-157977.859375,-103157.359375,271.771240234375,21
-179320.3125,-89556.7421875,-332.50634765625,21
-65809.3203125,146873.0,7332.2373046875,21
-161627.84375,-117321.5625,-191.27291870117188,21
-184133.640625,-90273.46875,1545.2579345703125,21
-168587.25,-86155.578125,-409.534912109375,21
-163179.46875,-84417.171875,-240.46481323242188,21
-224236.203125,-94918.84375,-195.17938232421875,21
-255656.09375,-100449.078125,-9.19622802734375,21
-262263.28125,-99620.1171875,-1817.807861328125,21
-265612.34375,-112338.1796875,-1181.92236328125,21
-276856.65625,-117440.609375,-1803.7508544921875,21
-256487.203125,-114378.609375,3003.602294921875,21
-114379.2890625,181382.625,1486.5621337890625,21
-169551.15625,-134778.25,1815.3800048828125,21
-147223.1875,-154737.9375,8398.529296875,21
-170432.765625,-151711.90625,7817.935546875,21
-166065.546875,-183236.21875,4895.7099609375,21
-198385.53125,-198239.640625,-1795.7564697265625,21
-223738.296875,-155418.890625,-1819.531494140625,21
-222139.03125,-179368.015625,-1015.6692504882812,21
-236498.25,-171427.65625,-145.56390380859375,21
-233998.9375,-183339.09375,-1750.908935546875,21
-254645.578125,-187038.6875,-485.72271728515625,21
-49747.5078125,126090.1796875,13947.0517578125,21
-267256.28125,-194352.421875,-1439.94775390625,21
-284530.78125,-178760.453125,-1661.613525390625,21
-283239.71875,-176716.34375,2784.107421875,21
-286856.75,-157904.15625,-1809.1357421875,21
-283570.71875,-149031.5,-1815.4456787109375,21
-261558.5625,-142944.078125,-1504.15283203125,21
-251770.25,-175645.609375,4547.7626953125,21
-256142.21875,-162865.78125,1627.804931640625,21
-176555.921875,-152036.265625,5659.8701171875,21
-182762.21875,-135047.421875,4288.27197265625,21
-58352.0,121637.0,7316.603515625,21
-197198.03125,-125611.1171875,2039.2733154296875,21
-146663.609375,-124330.8046875,812.2784423828125,21
-143936.0625,-122415.4921875,294.7548828125,21
-169866.28125,-91910.71875,-66.02239990234375,21
-188117.234375,-111325.46875,-321.8798522949219,21
-171983.171875,-115082.4609375,146.70416259765625,21
-182077.75,-100755.6953125,354.38348388671875,21
-208821.140625,-94703.53125,137.00335693359375,21
-235739.625,-101933.484375,-208.1436767578125,21
-211022.296875,-129421.265625,3145.15087890625,21
-99565.53125,96414.328125,8631.4951171875,21
-225665.09375,-119167.1171875,3917.18115234375,21
-260772.890625,-122574.8984375,3853.474609375,21
-226503.953125,-130260.421875,7321.626953125,21
-235613.4375,-131677.078125,5347.23974609375,21
-239989.265625,-145183.796875,4495.056640625,21
-255122.765625,-144614.078125,6223.01123046875,21
-127605.4375,-149033.171875,4125.869140625,21
-246821.453125,-54278.5078125,-345.78826904296875,21
-32897.01171875,-48318.37109375,14486.5439453125,8
-33202.41796875,-47170.9375,15567.4970703125,21
-114559.5546875,113933.734375,7360.310546875,21
-110733.0,-85257.0,341.0,21
-267749.78125,9558.48828125,-1203.12109375,21
-238749.921875,19704.1796875,-349.14105224609375,21
-235953.15625,25242.4375,8290.75390625,21
-226838.71875,14479.923828125,8400.18359375,21
-222883.984375,14480.6826171875,12800.7841796875,21
-225462.84375,13194.572265625,18153.6875,21
-228831.546875,48799.58984375,13066.5947265625,21
-198380.65625,47407.86328125,-1049.6094970703125,21
-193322.078125,65782.6953125,-229.39743041992188,21
-216948.59375,32434.794921875,-488.44219970703125,21
-111696.2578125,114992.46875,9328.130859375,21
-212267.046875,16717.837890625,-886.5714721679688,21
-206654.28125,41322.03515625,-1768.3809814453125,21
-22143.4296875,-43959.80859375,19510.3984375,21
-22068.1015625,-44267.41015625,19553.666015625,21
-22280.197265625,-44206.984375,19708.126953125,21
132523.859375,84831.65625,10499.8720703125,21
142382.75,99907.515625,11674.5654296875,21
134406.53125,128566.421875,14478.8544921875,21
151703.0625,138453.53125,8643.126953125,21
146676.109375,150436.203125,7300.00341796875,21
-130808.640625,98236.3359375,7910.60693359375,21
122841.140625,148057.78125,7408.162109375,21
123017.734375,133315.90625,10879.27734375,21
150112.390625,137568.546875,13415.3115234375,21
164236.09375,134909.484375,10597.060546875,21
158710.5,131515.1875,10545.80859375,21
146996.59375,128690.640625,12364.8486328125,21
143781.484375,108841.4375,10390.525390625,21
-92163.125,142728.765625,-3798.326171875,21
-175034.28125,168987.984375,-1618.18603515625,21
-177131.5625,188441.453125,-1703.0673828125,21
-137510.21875,70249.6953125,3924.098876953125,21
-174556.09375,191511.609375,-1728.997314453125,21
-153680.953125,210529.546875,-1455.614501953125,21
-160418.84375,200660.71875,-1658.3253173828125,21
-149442.8125,208693.5,-1712.2984619140625,21
-133704.796875,209006.8125,-1275.3524169921875,21
-131819.6875,204365.421875,-825.78076171875,21
-166524.296875,189449.015625,-1028.7283935546875,21
-170058.921875,191887.875,-1470.26708984375,21
-173589.0625,165036.4375,-1333.2135009765625,21
-176151.1875,152484.03125,-1661.071044921875,21
-132628.984375,51631.0546875,3114.0,21
-170889.859375,153852.453125,-342.928955078125,21
-170311.3125,144155.71875,-519.4884033203125,21
-169118.65625,138452.5625,961.8175048828125,21
-161690.6875,142853.765625,2069.12841796875,21
-159144.234375,133689.859375,2581.10986328125,21
-174122.578125,129770.234375,353.93243408203125,21
-168833.953125,123960.015625,2213.661376953125,21
-180377.53125,130982.6015625,-974.4371337890625,21
-187047.859375,126909.2734375,-1643.3824462890625,21
-180875.640625,104854.3359375,1436.1826171875,21
-107147.609375,96628.71875,6917.88427734375,21
-149607.0,109042.2890625,8008.28125,21
-154603.765625,102870.28125,6830.97021484375,21
-160079.0625,103934.3203125,7212.65625,21
-172767.0,100645.703125,4716.87744140625,21
-176506.59375,105584.6015625,7130.9912109375,21
-186739.75,101148.5234375,4808.74658203125,21
-188478.328125,89806.625,-1031.790771484375,21
-190599.328125,89866.96875,-1293.9464111328125,21
-197595.90625,88746.4375,-1193.3472900390625,21
-188081.375,81510.8671875,260.131103515625,21
-105958.5390625,76510.1015625,4705.88916015625,21
-169926.46875,94823.421875,-794.5868530273438,21
-150770.421875,87911.0546875,-948.1962280273438,21
-152561.03125,79411.9375,-644.7000122070312,21
-167512.375,83021.5,2291.759033203125,21
-168576.703125,75270.8671875,647.9166259765625,21
-183837.296875,84717.875,-1487.4019775390625,21
-179125.375,46084.12109375,19159.134765625,9
-180535.96875,38212.39453125,17969.5625,9
-179863.90625,42201.26171875,18358.78515625,9
-116671.8359375,75681.5625,3158.495849609375,21
-173377.265625,41089.94921875,17962.4921875,9
-173081.203125,48306.90625,19238.455078125,9
-168809.625,46438.25,18732.8515625,9
-75365.859375,54557.7578125,22767.83203125,9
-73105.625,52953.5546875,22629.951171875,9
-77455.78125,53889.2109375,22712.203125,9
-73572.5625,55107.00390625,22563.1640625,9
-76511.71875,70669.2734375,27042.951171875,9
-74925.4921875,72385.6484375,27032.193359375,9
-73042.453125,71426.2265625,25136.880859375,9
-130812.0,145232.0,3683.710205078125,21
-77097.1328125,71065.734375,20878.576171875,9
-78276.09375,20825.921875,21888.837890625,9
-78180.75,22011.65625,20848.806640625,9
-79116.5234375,22394.341796875,21806.48046875,9
-79959.8515625,22252.0,21253.673828125,9
-76029.578125,21023.931640625,21356.31640625,9
-83936.9609375,53558.33203125,20978.216796875,9
-84519.03125,51542.46875,21644.974609375,9
-82609.453125,52674.5234375,21223.591796875,9
-85773.375,52574.4140625,21184.28125,9
-162019.0,51813.0,10720.4306640625,21
-154089.265625,48798.55078125,23920.50390625,9
-152965.484375,50552.390625,23774.435546875,9
-154730.703125,45830.8828125,23872.033203125,9
-156189.859375,49770.3515625,23926.1484375,9
-156954.96875,47575.78125,23928.73046875,9
-152057.84375,48054.5546875,23851.73046875,9
-157381.109375,-5795.78955078125,25171.546875,9
-156010.015625,-5617.23974609375,25220.486328125,9
-154287.484375,-2602.3974609375,25337.1640625,9
-158969.53125,-4232.72998046875,25334.4609375,9
-167276.515625,90114.8984375,13393.0,21
-120721.0,-51435.0,2775.0,21
-117839.25,-28625.44140625,6848.51416015625,21
-156456.3125,-3156.15478515625,25273.41796875,9
-156284.171875,527.016357421875,25321.732421875,9
-154240.359375,-5940.09130859375,25110.48046875,9
-184299.15625,12237.5712890625,21911.21875,9
-181918.0625,9485.380859375,21929.37109375,9
-179723.453125,11865.7451171875,21463.767578125,9
-182081.59375,13760.8515625,21599.568359375,9
-184310.65625,7943.599609375,21964.1796875,9
-186230.828125,9660.4814453125,21983.240234375,9
-184644.90625,14789.2880859375,21864.4375,9
